;Id_sensor;Time;NOx;max_wind10;avg_wind10;max_wind100;avg_wind100;max_humidity;avg_humidity;max_precipitation;avg_precipitation;max_temperature;avg_temperature;min_temperature;k_precipitation;k_wind10;type;area
740;9918;luglio 16;19.4280334728033;23.4;5.91061827956989;34.3;9.62930107526882;94;60.4623655913978;2.5;0.0424731182795699;34.5;25.7368279569892;15.7;4;7;T;U
140;9918;agosto 16;19.1674731182796;15.5;5.55134408602151;27.6;9.12701612903226;97;64.4771505376344;5.6;0.163440860215054;32.3;23.6159946236559;14.4;9;7;T;U
1212;9918;settembre 16;33.99375;22.4;5.48291666666667;33.9;8.78222222222222;98;67.4125;6.8;0.0990277777777778;31;21.5361111111111;12.8;5;8;T;U
1114;9918;ottobre 16;46.3090053763441;27.6;6.8119623655914;45.3;11.7682795698925;99;78.6505376344086;2.8;0.106182795698925;23.4;13.6413978494624;4.7;7;8;T;U
1010;9918;novembre 16;56.1836111111111;23.1;7.0325;37.2;12.6773611111111;100;82.8402777777778;2;0.0906944444444444;16.3;9.07347222222222;-2;5;12;T;U
340;9918;dicembre 16;76.1923387096774;18.5;4.9491935483871;33.7;8.90887096774193;100;86.8978494623656;0.5;0.00645161290322581;11.4;3.89260752688172;-2.2;0;3;T;U
1710;9918;gennaio 17;73.82849002849;25.9;7.88360215053763;43.2;14.3297043010753;99;69.1075268817204;1.1;0.0126344086021505;9.7;0.629166666666667;-6.1;2;16;T;U
1610;9918;febbraio 17;69.0596412556054;29.7;7.16205357142857;49.3;12.1325892857143;100;84.8214285714286;4.1;0.103422619047619;14.4;6.225;0;6;13;T;U
2114;9918;marzo 17;47.6584677419355;33.5;8.05994623655914;49.4;13.8813172043011;100;71.3293010752688;2.7;0.0333333333333333;24;11.5516129032258;2.7;3;16;T;U
1410;9918;aprile 17;26.1104166666667;28.6;8.87791666666667;41.7;14.9;100;65.9625;3.6;0.08125;24.6;14.4158333333333;3.8;5;26;T;U
2010;9918;maggio 17;21.9131720430108;25.3;8.01747311827957;41.7;13.4095430107527;100;68.8709677419355;4.1;0.0931451612903226;30.9;18.5697580645161;6.5;8;16;T;U
1810;9918;giugno 17;18.5340277777778;23.6;8.29972222222222;38.8;13.4105555555556;98;58.6875;6.6;0.0918055555555556;35.1;24.9811111111111;14.8;7;24;T;U
1910;9918;luglio 17;17.8291666666667;26;7.88938172043011;37.1;12.7807795698925;98;54.1908602150538;4.8;0.0327956989247312;35.9;26.3298387096774;15.5;1;21;T;U
1310;9918;agosto 17;17.5021592442645;30;8.43104838709677;45.6;14.2318548387097;93;53.3077956989247;6.1;0.048252688172043;39;27.0381720430108;16.5;3;21;T;U
2410;9918;settembre 17;28.9340845070423;25;7.97763888888889;40.5;13.7309722222222;99;75.2986111111111;11.4;0.213055555555556;28.1;18.0226388888889;10.1;11;17;T;U
2310;9918;ottobre 17;58.5089795918367;30.2;6.55846774193548;50.4;10.8606182795699;100;79.989247311828;7.7;0.0466397849462366;23.1;14.5793010752688;6.2;3;9;T;U
2212;9918;novembre 17;86.6611940298507;27.9;6.95944444444444;45.9;11.7943055555556;100;85.5569444444444;4.2;0.114444444444444;17.7;8.09388888888889;-1.8;6;10;T;U
1510;9918;dicembre 17;125.824327956989;27.3;7.72325268817204;47.2;13.9881720430108;100;84.6626344086021;2;0.0623655913978495;10.6;2.39233870967742;-4.5;5;11;T;U
2910;9918;gennaio 18;81.7939434724092;34.9;7.9997311827957;56.4;14.2615591397849;100;85.622311827957;2.4;0.0379032258064516;14.1;5.50309139784946;-2.3;2;11;T;U
2810;9918;febbraio 18;57.5925261584454;28.8;8.99375;44.6;15.3879464285714;100;77.1041666666667;2.2;0.101339285714286;10.4;3.4953869047619;-5.6;6;16;T;U
3310;9918;marzo 18;46.1662180349933;33;9.16451612903226;49.6;15.5353494623656;100;81.8010752688172;4.7;0.162634408602151;17.4;6.84543010752688;-5.4;11;20;T;U
2610;9918;aprile 18;27.1090655509066;26.7;8.61416666666667;44.3;14.4858333333333;100;73.8791666666667;3;0.100138888888889;26.2;15.3540277777778;2.9;5;14;T;U
3212;9918;maggio 18;19.6314016172507;22;7.07002688172043;36.2;11.5923387096774;100;78.8548387096774;5.2;0.213306451612903;27.6;18.614247311828;9.5;13;18;T;U
3010;9918;giugno 18;18.9433333333333;23;7.47708333333333;33.1;12.38;99;72.3888888888889;7;0.0998611111111111;32;22.4544444444444;15.4;6;13;T;U
3114;9918;luglio 18;16.6589502018843;22.9;6.58252688172043;37.7;10.6711021505376;100;72.8252688172043;8;0.0948924731182796;33.8;24.8059139784946;17.9;6;16;T;U
2510;9918;agosto 18;19.0230769230769;24.1;6.1627688172043;35.5;10.0704301075269;100;69.0120967741936;7.1;0.0923387096774193;33.2;25.2807795698925;14.5;4;9;T;U
3610;9918;settembre 18;27.7441504178273;28.8;6.72625;43;10.9326388888889;100;75.6097222222222;4.6;0.0872222222222222;29.5;20.8819444444444;8.1;5;10;T;U
3510;9918;ottobre 18;42.9642857142857;40.7;9.04758064516129;65.6;16.0379032258065;100;76.4139784946236;8;0.114784946236559;26.3;16.1788978494624;7;5;17;T;U
3410;9918;novembre 18;55.6686111111111;33.8;9.30166666666667;55.4;16.0506944444444;100;85.0291666666667;3.4;0.121666666666667;19.9;10.4305555555556;0.8;9;15;T;U
2710;9918;dicembre 18;99.1542613636364;27;7.02258064516129;46.8;12.3422043010753;100;86.9381720430108;1.9;0.0221774193548387;13.4;3.45591397849462;-3.3;2;11;T;U
4114;9918;gennaio 19;99.4019746121298;24.3;7.57016129032258;43.6;12.9959677419355;100;78.6693548387097;1.1;0.0227150537634409;11.1;1.71384408602151;-4.6;1;14;T;U
4010;9918;febbraio 19;82.0793721973094;24.4;7.92098214285714;44.3;13.4755952380952;100;79.1919642857143;2.4;0.0686011904761905;18.6;5.790625;-2.8;3;11;T;U
4510;9918;marzo 19;40.7776581426649;33.4;8.36465053763441;50.6;14.5684139784946;100;66.5497311827957;1.2;0.0119623655913978;22.4;10.3747311827957;1.6;0;21;T;U
3810;9918;aprile 19;24.2569037656904;29.8;10.7180555555556;46.1;17.9736111111111;99;72.5333333333333;3.7;0.178611111111111;22.8;13.355;5.3;10;25;T;U
4410;9918;maggio 19;20.1142642642643;34.1;8.67029569892473;54;14.6134408602151;98;78.3736559139785;4.3;0.302150537634409;24.1;14.9048387096774;6.3;15;22;T;U
4212;9918;giugno 19;19.7309352517986;27.3;8.43111111111111;46;13.9738888888889;99;64.1305555555556;10.1;0.05125;38;24.8313888888889;12.9;3;18;T;U
4310;9918;luglio 19;21.219298245614;25.8;7.4489247311828;39;12.2030913978495;98;66.8158602150538;5.8;0.123924731182796;36.2;25.807123655914;15.9;6;17;T;U
3710;9918;agosto 19;19.406162464986;22.7;7.49825268817204;38.5;12.7591397849462;100;68.7432795698925;11.1;0.0787634408602151;34.6;25.5439516129032;18.2;5;21;T;U
4810;9918;settembre 19;26.3271587743733;25.3;8.02625;41.4;13.2865277777778;99;72.6472222222222;6.4;0.143194444444444;31.8;20.2468055555556;11.7;6;12;T;U
4710;9918;ottobre 19;37.9108146067416;25.7;8.69475806451613;40.9;14.5649193548387;100;81.4368279569892;3.1;0.0955645161290323;25.7;16.2283602150538;9.8;6;16;T;U
4610;9918;novembre 19;53.9180758017493;34;11.2125;55.4;19.7454166666667;100;87.4263888888889;5.6;0.326666666666667;18.1;10.2223611111111;3.9;18;23;T;U
3910;9918;dicembre 19;88.3785326086957;29.8;8.96465053763441;50.1;16.2815860215054;100;83.5255376344086;4.9;0.0870967741935484;14.2;6.09623655913979;-2.2;5;19;T;U
5310;9918;gennaio 20;109.889459459459;18.8;6.79274193548387;35;12.2509408602151;100;87.4569892473118;1.3;0.0213709677419355;13;3.58346774193548;-2.3;1;11;T;U
5212;9918;febbraio 20;74.9692640692641;34.6;8.48204022988506;57.2;14.9926724137931;100;73.9554597701149;1.7;0.00761494252873563;18.3;7.74353448275862;-1.3;0;12;T;U
5710;9918;marzo 20;34.3302826379542;34.9;10.0434139784946;55.8;16.748252688172;100;72.3494623655914;2.3;0.0919354838709677;20;9.14502688172043;0.5;6;19;T;U
5010;9918;aprile 20;25.3168758716876;36.8;8.54861111111111;53;13.9655555555556;98;56.7763888888889;3.1;0.0444444444444444;25.1;14.6520833333333;0.9;3;16;T;U
5610;9918;maggio 20;22.8105548037889;29;9.38629032258065;46.1;15.2743279569892;98;62.4126344086022;3;0.0853494623655914;28.5;19.0764784946237;10;8;26;T;U
5410;9918;giugno 20;22.2837988826816;22.3;8.05638888888889;36.9;12.9498611111111;100;66.4083333333333;8.4;0.151666666666667;34.2;22.1818055555556;13.8;8;18;T;U
5510;9918;luglio 20;22.0993261455526;26.1;7.53131720430108;39.5;12.1356182795699;100;61.6088709677419;7.4;0.0895161290322581;34.3;25.0801075268817;16.2;5;21;T;U
4910;9918;agosto 20;21.9325236167341;23.7;6.95913978494624;36.2;11.5930107526882;98;68.7016129032258;20.1;0.236424731182796;34.9;25.3868279569892;15.9;10;11;T;U
6010;9918;settembre 20;32.7493016759777;22.6;7.63416666666667;33.3;12.8640277777778;99;68.2430555555556;4.4;0.0743055555555556;31.2;21.1630555555556;10.3;4;15;T;U
5910;9918;ottobre 20;52.350269541779;31.6;7.49032258064516;51.4;12.2760752688172;100;83.4784946236559;5.3;0.189784946236559;22.3;13.5004032258065;5.2;10;15;T;U
5810;9918;novembre 20;73.3913888888889;17.4;5.34125;30.9;9.04625;100;85.6;1.5;0.0140277777777778;18;8.79652777777778;-1;1;4;T;U
5114;9918;dicembre 20;70.1836265223275;35.5;8.35456989247312;59;14.1670698924731;100;92.2190860215054;3.7;0.239112903225806;10.7;4.92513440860215;-2.8;9;12;T;U
6510;9918;gennaio 21;64.5932705248991;29.1;8.81626344086022;49.2;16.1470430107527;100;83.7876344086021;3.1;0.123118279569892;10;2.52661290322581;-4;9;18;T;U
6410;9918;febbraio 21;53.6877428998505;27.4;8.24970238095238;41.1;13.6040178571429;100;81.9821428571429;1.9;0.0578869047619048;18.9;6.72470238095238;-5.1;4;13;T;U
6910;9918;marzo 21;40.1016129032258;28.8;7.39583333333333;47;11.9068548387097;100;70.0134408602151;1.8;0.0213709677419355;23.7;8.79301075268817;-0.8;3;13;T;U
6212;9918;aprile 21;28.8736033519553;28.6;8.89375;40.1;14.8579166666667;100;68.6958333333333;5.2;0.137638888888889;25.8;11.7368055555556;0.4;7;21;T;U
6810;9918;maggio 21;20.7841397849462;24.9;10.0116935483871;40.3;16.8125;100;70.2647849462366;9.2;0.173252688172043;24.4;16.4596774193548;8.4;8;26;T;U
6610;9918;giugno 21;21.1256944444444;25.1;7.85847222222222;35.8;13.1154166666667;98;60.5194444444444;8.5;0.0461111111111111;33.6;24.3380555555556;13.3;5;17;T;U
6710;9918;luglio 21;20.2753036437247;23.1;8.94610215053763;37.8;14.5388440860215;99;63.3884408602151;9.9;0.0969086021505376;33.7;25.4244623655914;16.7;5;25;T;U
6114;9918;agosto 21;19.4280913978495;26.8;7.51491935483871;40.9;12.6295698924731;100;64.252688172043;2.8;0.0342741935483871;34.5;23.9782258064516;14;3;19;T;U
7212;9918;settembre 21;29.4961057023644;18.8;6.86194444444444;30.4;11.8979166666667;100;68.8180555555556;4.7;0.0690277777777778;29.8;20.8658333333333;12.5;6;11;T;U
7114;9918;ottobre 21;55.0053835800808;31.2;6.97379032258065;51;11.7895161290323;100;76.6962365591398;3.9;0.0213709677419355;23.6;13.4114247311828;4.7;1;11;T;U
7010;9918;novembre 21;56.2877607788595;29.1;9.23902777777778;47.2;16.6640277777778;100;84.7944444444445;12.1;0.215555555555556;15.9;8.61361111111111;-1.8;12;18;T;U
6310;9918;dicembre 21;89.1505376344086;29.7;7.26895161290323;48.9;12.8346774193548;100;90.1922043010753;3.2;0.0573924731182796;9.4;2.92513440860215;-3.3;4;8;T;U
7710;9918;gennaio 22;81.320945945946;18.7;6.63991935483871;34.2;11.6073924731183;100;88.9475806451613;3.2;0.0318548387096774;11.8;2.54986559139785;-3.8;1;11;T;U
7610;9918;febbraio 22;64.9971471471471;26.2;7.72767857142857;41.1;13.822619047619;100;78.5505952380952;2.8;0.0370535714285714;16.3;5.9891369047619;-1.9;1;13;T;U
8114;9918;marzo 22;44.4897158322057;26;8.39193548387097;40.6;14.5251344086022;100;63.7862903225806;2.6;0.0200268817204301;21.4;8.00268817204301;-1.9;2;14;T;U
7410;9918;aprile 22;24.73081232493;26.7;8.98277777777778;42.3;15.0970833333333;100;66.3652777777778;6;0.0719444444444444;23.2;12.5333333333333;2.5;4;18;T;U
8010;9918;maggio 22;18.6159891598916;30;8.43037634408602;48.3;13.8165322580645;100;65.752688172043;4.2;0.0711021505376344;31.3;20.3184139784946;9.6;4;16;T;U
7810;9918;giugno 22;19.6070126227209;25.9;8.17458333333333;39;13.4430555555556;100;60.2097222222222;8.6;0.113333333333333;35.2;25.2840277777778;15.5;8;23;T;U
7910;9918;luglio 22;18.7793243243243;26.1;8.64193548387097;42.3;14.3139784946237;98;50.3198924731183;5.1;0.0466397849462366;37.1;27.8260752688172;18.2;3;23;T;U
7310;9918;agosto 22;17.607133243607;26;7.13467741935484;45.2;12.1331989247312;98;61.133064516129;11.8;0.0911290322580645;36.6;25.4745967741935;17.2;5;18;T;U
8410;9918;settembre 22;24.8695833333333;25.5;8.38444444444444;42.2;14.5241666666667;99;70.5361111111111;5.5;0.0731944444444445;30.6;19.7326388888889;9.3;5;22;T;U
8310;9918;ottobre 22;43.9328398384926;20.2;6.49811827956989;32.2;10.9873655913979;100;80.6720430107527;13.5;0.0831989247311828;24.5;17.4369623655914;10.8;3;7;T;U
8212;9918;novembre 22;63.0397489539749;31.2;7.11791666666667;52;12.4352777777778;100;86.425;6.1;0.169027777777778;19.4;9.59013888888889;0.7;8;9;T;U
7510;9918;dicembre 22;50.7578018995929;24.9;6.60161290322581;42.6;11.4594086021505;100;91.0806451612903;9.8;0.139112903225806;12;5.81666666666667;-0.9;7;12;T;U
8810;9918;gennaio 23;55.9645293315143;33;7.45443548387097;53.3;13.2662634408602;100;86.6505376344086;2.9;0.0893817204301075;13.9;5.03225806451613;-2.8;7;11;T;U
8710;9918;febbraio 23;63.2917541229385;31.7;8.80699404761905;50.7;15.7407738095238;100;77.5967261904762;1.3;0.00610119047619048;16.4;5.38913690476191;-4.6;0;17;T;U
9211;9918;marzo 23;39.8882907133244;28.3;8.04180107526882;48.3;13.7885752688172;100;73.6411290322581;3.5;0.0533602150537634;21.2;10.5587365591398;1.3;3;17;T;U
8610;9918;aprile 23;26.6080168776371;25.6;8.84972222222222;39.3;14.8826388888889;100;69.8333333333333;6.2;0.0830555555555555;21.5;12.6544444444444;1.9;4;21;T;U
9112;9918;maggio 23;17.1906756756757;29.9;8.78951612903226;50.8;14.9806451612903;100;76.1236559139785;7.9;0.271639784946237;27.4;17.4104838709677;10;15;20;T;U
8910;9918;giugno 23;17.6740845070423;27.2;6.79319444444444;44;11.1870833333333;100;70.7027777777778;10.6;0.125416666666667;32.3;22.6573611111111;15.1;8;13;T;U
9010;9918;luglio 23;15.9159029649596;22;6.91720430107527;35;11.4077956989247;100;72.7029569892473;20.3;0.173790322580645;35.2;25.0530913978495;17;12;21;T;U
8510;9918;agosto 23;17.6933873144399;32.1;7.08884408602151;51.3;11.8608870967742;100;67.1935483870968;12.7;0.114650537634409;36;24.875;15;5;16;T;U
9510;9918;settembre 23;29.092061281337;23.6;6.54305555555556;40;10.8552777777778;99;71.2027777777778;5;0.0390277777777778;30.3;21.8030555555556;13;2;12;T;U
9410;9918;ottobre 23;36.9922764227642;28.5;8.1883064516129;46.1;13.691935483871;100;77.1827956989247;8.3;0.144354838709677;29.9;17.4912634408602;10;7;14;T;U
550;6208;gennaio 16;103.805376344086;19.6;5.13198924731183;34.2;9.16841397849462;100;78.5040322580645;2;0.048252688172043;12.2;2.44905913978495;-5.6;4;3;B;U
450;6208;febbraio 16;60.4537463976945;25.3;6.72068965517241;43.6;12.3883620689655;99;80.3951149425287;3;0.210344827586207;15.4;5.42155172413793;-3.4;11;10;B;U
940;6208;marzo 16;35.4916666666667;25.9;5.89838709677419;43.6;9.72123655913978;99;75.1653225806452;2.9;0.0923387096774193;16.1;7.44462365591398;-2.6;4;5;B;U
250;6208;aprile 16;28.2176634214186;18.7;6.18513888888889;32.1;10.0720833333333;98;71.6597222222222;4.1;0.0797222222222222;20.3;12.6816666666667;1.5;6;5;B;U
850;6208;maggio 16;28.2686827956989;19.7;5.78077956989247;33.5;9.46465053763441;99;73.0362903225806;5;0.250268817204301;24.6;14.9301075268817;4.4;12;7;B;U
650;6208;giugno 16;16.741504178273;17.7;4.7475;29.9;7.39763888888889;99;77.9708333333333;4.8;0.203333333333333;30.3;19.3363888888889;9.6;13;2;B;U
750;6208;luglio 16;18.5273638968481;18.1;5.07298387096774;27.4;8.36115591397849;95;71.2271505376344;3;0.0763440860215054;30.9;22.8559139784946;12.2;6;3;B;U
150;6208;agosto 16;14.0023372287145;12.9;4.87795698924731;26;7.56948924731183;97;71.2943548387097;5.1;0.161827956989247;29.5;21.7926075268817;12.9;9;2;B;U
1213;6208;settembre 16;12.2598145285935;26.6;4.62805555555556;42.6;7.29597222222222;98;72.7805555555556;3.3;0.0768055555555556;28.6;19.5733333333333;10;4;1;B;U
1115;6208;ottobre 16;39.8932795698925;18.9;5.03387096774194;33.3;8.19274193548387;100;81.8938172043011;3.6;0.131854838709677;21;11.8364247311828;1.5;8;5;B;U
1011;6208;novembre 16;63.1138847858198;20.3;5.28527777777778;34.3;9.59430555555556;100;84.2625;3.1;0.137222222222222;15.2;7.22194444444444;-3.3;10;5;B;U
350;6208;dicembre 16;147.428436657682;12.8;3.9135752688172;27;7.33655913978495;97;82.127688172043;0.5;0.00403225806451613;13.3;2.91948924731183;-3.5;0;1;B;U
1711;6208;gennaio 17;90.2547683923706;30.4;6.41706989247312;51.8;9.93172043010753;100;65.3279569892473;1.2;0.0154569892473118;10.6;0.642876344086021;-6.4;1;6;B;U
1611;6208;febbraio 17;69.2398104265403;19.7;6.01815476190476;31.3;9.77529761904762;100;84.5401785714286;3.8;0.138988095238095;13.7;6.0077380952381;-0.5;7;7;B;U
2115;6208;marzo 17;31.6940256045519;27.5;7.56505376344086;44.2;12.0426075268817;98;70.8991935483871;6.2;0.102688172043011;22.1;10.6653225806452;0.5;6;13;B;U
1411;6208;aprile 17;25.3456944444444;26.9;7.44736111111111;38;12.0513888888889;98;65.8680555555556;5.3;0.119444444444444;23.2;13.1556944444444;1;3;20;B;U
2011;6208;maggio 17;22.7965229485396;19.6;6.96411290322581;34.5;11.3466397849462;100;70.6666666666667;4.3;0.154838709677419;28.8;17.1940860215054;2.1;10;16;B;U
1811;6208;giugno 17;19.3618307426598;26.1;6.95625;40.2;11.1745833333333;96;67.8194444444444;11;0.354166666666667;32.5;22.6104166666667;11.2;12;19;B;U
1911;6208;luglio 17;21.7500674763833;25.6;6.00389784946237;40.3;9.63629032258065;100;69.6290322580645;9.2;0.140322580645161;31.8;22.8897849462366;13.1;7;10;B;U
1311;6208;agosto 17;13.9817204301075;23.4;6.35134408602151;40.3;10.1989247311828;96;67.5779569892473;6.6;0.109811827956989;33;23.7981182795699;12.7;6;14;B;U
2411;6208;settembre 17;20.4306060606061;22.8;5.77055555555556;38.6;9.25138888888889;99;76.5013888888889;13.1;0.27375;25;16.6397222222222;7.9;9;8;B;U
2311;6208;ottobre 17;48.484668989547;26.7;5.79032258064516;42.5;8.59825268817204;100;72.6962365591398;1;0.0100806451612903;22.7;14.1049731182796;5.1;1;8;B;U
2213;6208;novembre 17;89.6218055555556;23.7;5.45944444444444;39.8;8.30861111111111;100;78.4430555555556;6.8;0.132083333333333;16.2;7.36722222222222;-1.8;6;5;B;U
1511;6208;dicembre 17;133.398252688172;24.9;6.49448924731183;40.6;10.3252688172043;100;74.1814516129032;5.3;0.142069892473118;11.2;2.37137096774194;-4.7;5;9;B;U
2911;6208;gennaio 18;102.276404494382;26.5;5.96787634408602;45.3;9.76747311827957;100;81.2715053763441;3.7;0.0833333333333333;14.4;5.18817204301075;-2.7;3;8;B;U
2811;6208;febbraio 18;68.8007259528131;17.5;5.63764880952381;27.3;8.53348214285714;100;77.0997023809524;1;0.0625;10;3.10074404761905;-6.2;6;5;B;U
3311;6208;marzo 18;34.7893890675241;20.6;6.45094086021505;34.9;10.4217741935484;100;80.9529569892473;5;0.283064516129032;15.1;6.41397849462366;-3.3;14;8;B;U
2611;6208;aprile 18;20.8464534075104;21.6;7.12458333333333;38.2;11.4401388888889;100;73.1083333333333;6.9;0.191666666666667;25.7;14.4840277777778;2.6;11;13;B;U
3213;6208;maggio 18;23.0577716643741;18.3;5.67715053763441;29.2;8.42862903225806;100;79.1182795698925;6.9;0.266397849462366;26.2;17.255376344086;9.5;18;12;B;U
3011;6208;giugno 18;22.4405555555556;19.8;6.73930555555556;32.4;10.5541666666667;100;73.6625;8.4;0.121527777777778;31.3;21.2272222222222;14.6;8;12;B;U
3115;6208;luglio 18;20.5492577597841;18.1;5.58481182795699;28.2;8.36048387096774;99;72.7338709677419;10.2;0.175806451612903;33.5;23.4944892473118;15.3;10;11;B;U
2511;6208;agosto 18;16.6562237762238;16.8;5.69529569892473;28.8;8.17741935483871;100;64.9516129032258;8.3;0.156048387096774;33.3;24.4932795698925;13.5;9;11;B;U
3611;6208;settembre 18;22.7076388888889;26.4;5.32041666666667;40.1;7.94402777777778;99;74.3166666666667;5.4;0.132916666666667;28.5;19.9548611111111;8.7;7;5;B;U
3511;6208;ottobre 18;33.4484636871508;40.3;7.76841397849462;63.8;12.6448924731183;99;74.8118279569892;5.5;0.236155913978495;27.7;15.6168010752688;8;6;13;B;U
3411;6208;novembre 18;65.0209722222222;29.8;5.76041666666667;49.5;9.30208333333333;100;85.4583333333333;6.6;0.215694444444444;17.6;9.72888888888889;0.9;14;7;B;U
2711;6208;dicembre 18;111.912225274725;27.5;6.24717741935484;44.3;9.88158602150538;100;75.1438172043011;1.4;0.0239247311827957;16.6;3.83870967741935;-2.9;1;9;B;U
4115;6208;gennaio 19;77.6543010752688;30.1;7.01451612903226;45.9;11.4243279569892;100;67.4112903225806;0.7;0.0176075268817204;14.5;2.36424731182796;-4.1;2;13;B;U
4011;6208;febbraio 19;77.9104166666667;22.7;6.01919642857143;38.5;8.75744047619048;100;69.1800595238095;2.2;0.068452380952381;19.5;5.95104166666667;-1.8;4;6;B;U
4511;6208;marzo 19;34.1509408602151;38.7;8.01061827956989;60.6;13.0543010752688;95;59.622311827957;4.4;0.0616935483870968;22.3;10.0993279569892;-0.6;3;17;B;U
3811;6208;aprile 19;19.4371830985916;34.3;7.80138888888889;55.1;12.3773611111111;98;71.8722222222222;3.6;0.238888888888889;21.5;12.2748611111111;3;12;16;B;U
4411;6208;maggio 19;17.6235714285714;25.9;6.46478494623656;38.4;10.3287634408602;99;75.7768817204301;5.1;0.173521505376344;23;14.1016129032258;3.6;15;13;B;U
4213;6208;giugno 19;14.1578549848943;24.6;6.64236111111111;41.5;10.3327777777778;98;67.0333333333333;8.6;0.170972222222222;35.2;22.9734722222222;13;7;16;B;U
4311;6208;luglio 19;15.7506720430108;27.9;6.2119623655914;45.6;9.41451612903226;100;63.9247311827957;7.7;0.134408602150538;34.3;25.1327956989247;14.5;8;13;B;U
3711;6208;agosto 19;10.6896032831737;22;6.11720430107527;39.3;9.45161290322581;99;68.8870967741936;17.4;0.279166666666667;31.6;24.0547043010753;14.6;11;13;B;U
4811;6208;settembre 19;20.1995786516854;16.9;5.57958333333333;28.3;8.48569444444444;97;73.2513888888889;15.1;0.185555555555556;30.2;19.1294444444444;9.8;7;8;B;U
4711;6208;ottobre 19;35.0013440860215;29.2;6.35698924731183;48.4;10.1954301075269;100;81.6182795698925;10.6;0.232258064516129;22.3;15.0536290322581;8.6;10;10;B;U
4611;6208;novembre 19;56.63;36.1;7.20847222222222;58.8;12.5704166666667;100;84.9236111111111;6.4;0.426666666666667;17.6;9.09986111111111;1.6;17;14;B;U
3911;6208;dicembre 19;91.0798387096774;29.5;6.6241935483871;49;11.1375;100;78.1034946236559;6.3;0.173521505376344;14.5;5.8244623655914;-3.2;9;10;B;U
5311;6208;gennaio 20;140.744086021505;15.1;5.31841397849462;31;7.75295698924731;99;72.6370967741936;3.7;0.0317204301075269;13.6;3.91438172043011;-3.6;1;6;B;U
5213;6208;febbraio 20;59.2575539568345;30.5;7.85919540229885;48.3;13.0455459770115;100;67.2370689655172;1;0.0238505747126437;16.9;7.14755747126437;-2.1;1;11;B;U
5711;6208;marzo 20;24.4748655913979;24.7;6.89932795698925;39.5;10.7936827956989;99;71.5510752688172;4.1;0.140456989247312;19.1;8.36814516129032;-1.2;8;14;B;U
5011;6208;aprile 20;14.4562674094708;27.5;6.68208333333333;42.3;10.4090277777778;99;63.5361111111111;4;0.0791666666666667;23.5;13.4401388888889;-2;5;10;B;U
5611;6208;maggio 20;13.4083333333333;27.1;7.60577956989247;44.4;12.5153225806452;99;71.1129032258064;4;0.145967741935484;24.8;17.3127688172043;8.5;10;18;B;U
5411;6208;giugno 20;14.8106944444444;19.9;6.17097222222222;32.3;9.72375;98;75.4180555555556;20;0.3325;29.4;19.8144444444444;12.1;8;10;B;U
5511;6208;luglio 20;18.4345430107527;19.5;5.63561827956989;33.7;8.59408602150538;97;67.7325268817204;7;0.100268817204301;33.4;23.4061827956989;14.8;7;10;B;U
4911;6208;agosto 20;15.0392481203008;22.8;6.00537634408602;39.1;9.09018817204301;97;71.0672043010753;9.5;0.282258064516129;33.2;23.5532258064516;13.2;11;12;B;U
6011;6208;settembre 20;22.586524822695;26.8;5.91597222222222;42.6;9.1775;100;76.7097222222222;6.1;0.193611111111111;28.2;18.9909722222222;6.9;7;9;B;U
5911;6208;ottobre 20;45.0170928667564;40.8;6.81102150537634;66;10.4458333333333;99;81.4435483870968;7.5;0.255913978494624;21.9;12.3879032258065;2.8;10;7;B;U
5811;6208;novembre 20;90.3787204450626;15.5;4.43277777777778;20.2;5.81597222222222;100;82.8111111111111;1.5;0.0138888888888889;16.9;8.81444444444444;-0.3;2;1;B;U
5115;6208;dicembre 20;133.701478494624;29.7;5.25806451612903;48.2;8.38360215053763;100;88.9596774193548;4.4;0.282123655913978;10.6;4.55201612903226;-4.1;11;6;B;U
6511;6208;gennaio 21;86.2800807537012;16.8;5.84005376344086;34.5;9.62311827956989;100;76.6841397849462;5.4;0.176344086021505;12.5;2.37016129032258;-4.9;10;11;B;U
6411;6208;febbraio 21;66.2788109756098;22.6;5.55610119047619;35.4;8.82693452380952;100;76.5684523809524;4.1;0.102827380952381;18.5;6.915625;-4.8;3;8;B;U
6911;6208;marzo 21;37.0638440860215;26.9;6.70349462365591;42;10.2346774193548;100;64.7244623655914;0.7;0.0081989247311828;23.2;8.48037634408602;-1.4;0;8;B;U
6213;6208;aprile 21;21.7769874476987;25.9;7.13597222222222;35.9;11.3240277777778;98;65.8402777777778;2.9;0.109722222222222;24.5;11.2070833333333;-0.3;6;13;B;U
6811;6208;maggio 21;18.2815114709852;21.3;7.1366935483871;33.9;11.7866935483871;99;70.122311827957;9.3;0.196236559139785;22.8;15.0560483870968;6.2;11;20;B;U
6611;6208;giugno 21;19.5828478964401;19.4;6.49180555555556;32.3;10.01125;97;61.9152777777778;4.3;0.03875;31.8;22.9616666666667;13.2;2;11;B;U
6711;6208;luglio 21;17.3391598915989;24.3;6.53481182795699;37.1;10.3217741935484;97;71.3413978494624;13.2;0.456854838709677;30.2;22.8462365591398;13.8;13;19;B;U
6115;6208;agosto 21;13.6574123989218;22.6;6.10887096774194;37.1;9.41935483870968;97;67.0416666666667;6.8;0.142876344086022;33;22.4926075268817;13;6;11;B;U
